GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2016111310,11/13/2016,3,3,52,ARI,SF,1,10,35,,0,,0,(3:52) 3-C.PALMER PASS INCOMPLETE SHORT LEFT TO 31-D.JOHNSON.,0,,,2016,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2016111312,11/13/2016,3,3,56,SEA,NE,2,5,95,,0,,0,(3:56) (SHOTGUN) 3-R.WILSON SACKED AT NE 13 FOR -8 YARDS (98-T.FLOWERS).,0,,,2016,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,5,OPP,0,,0,,0
2016111304,11/13/2016,3,2,21,LA,NYJ,1,7,93,,0,,0,(2:21) 30-T.GURLEY UP THE MIDDLE TO NYJ 9 FOR -2 YARDS (93-D.SIMON).,0,,,2016,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,7,OPP,0,,0,,0
2016111310,11/13/2016,3,2,21,SF,ARI,2,10,72,,0,,0,"(2:21) (SHOTGUN) 32-D.HARRIS LEFT END PUSHED OB AT ARI 19 FOR 9 YARDS (22-T.JEFFERSON). PENALTY ON SF-88-G.CELEK, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ARI 28 - NO PLAY.",0,,,2016,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,LEFT END,28,OPP,1,SF,1,OFFENSIVE HOLDING,10
2016111310,11/13/2016,3,2,26,SF,ARI,1,10,72,,0,,0,(2:26) (SHOTGUN) 7-C.KAEPERNICK PASS INCOMPLETE SHORT MIDDLE TO 14-C.HARPER.,0,,,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,28,OPP,0,,0,,0
2016111304,11/13/2016,3,2,51,LA,NYJ,2,11,73,,1,,0,(2:51) (SHOTGUN) 17-C.KEENUM PASS SHORT RIGHT TO 11-T.AUSTIN PUSHED OB AT NYJ 7 FOR 20 YARDS (21-M.GILCHRIST).,0,,,2016,20,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,27,OPP,0,,0,,0
2016111310,11/13/2016,3,2,51,SF,ARI,3,1,69,,1,,0,(2:51) (SHOTGUN) 7-C.KAEPERNICK PASS SHORT RIGHT TO 17-J.KERLEY RAN OB AT ARI 28 FOR 3 YARDS.,0,,,2016,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,31,OPP,0,,0,,0
2016111312,11/13/2016,3,2,52,SEA,NE,0,0,35,,1,,0,"4-S.HAUSCHKA KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,,,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2016111312,11/13/2016,3,2,57,SEA,NE,4,23,77,,0,,0,"(2:57) 4-S.HAUSCHKA 41 YARD FIELD GOAL IS GOOD, CENTER-48-N.FRESE, HOLDER-9-J.RYAN.",0,,,2016,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,23,OPP,0,,0,,0
2016111310,11/13/2016,3,2,59,SF,ARI,2,1,69,,0,,0,"(2:59) (NO HUDDLE, SHOTGUN) 7-C.KAEPERNICK PASS INCOMPLETE DEEP RIGHT TO 11-Q.PATTON.",0,,,2016,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,31,OPP,0,,0,,0
2016111304,11/13/2016,3,1,15,LA,NYJ,2,19,81,,0,,0,(1:15) 17-C.KEENUM SACKED AT NYJ 20 FOR -1 YARDS (99-S.MCLENDON).,0,,,2016,-1,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,19,OPP,0,,0,,0
2016111310,11/13/2016,3,1,30,SF,ARI,2,30,52,,0,,0,(1:30) (SHOTGUN) 7-C.KAEPERNICK RIGHT END RAN OB AT ARI 46 FOR 2 YARDS (21-P.PETERSON).,0,,,2016,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,48,OPP,0,,0,,0
2016111304,11/13/2016,3,1,42,LA,NYJ,2,9,91,,0,,0,"(1:42) (SHOTGUN) 17-C.KEENUM PASS SHORT RIGHT TO 30-T.GURLEY PUSHED OB AT NYJ 10 FOR -1 YARDS (21-M.GILCHRIST). PENALTY ON LA-83-B.QUICK, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT NYJ 9 - NO PLAY.",0,,,2016,-1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,1,0,0,,9,OPP,1,LA,1,OFFENSIVE PASS INTERFERENCE,10
2016111310,11/13/2016,3,1,55,SF,ARI,2,20,62,,0,,0,"(1:55) (SHOTGUN) 7-C.KAEPERNICK SCRAMBLES LEFT END RAN OB AT ARI 19 FOR 19 YARDS. PENALTY ON SF-67-D.KILGORE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ARI 38 - NO PLAY.",0,,,2016,19,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,1,0,0,,38,OPP,1,SF,1,OFFENSIVE HOLDING,10
2016111304,11/13/2016,3,0,20,LA,NYJ,0,0,35,,1,,0,4-G.ZUERLEIN KICKS 54 YARDS FROM LA 35 TO NYJ 11. 26-C.SPILLER TO NYJ 27 FOR 16 YARDS (25-T.MCDONALD).,0,,,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2016111304,11/13/2016,3,0,24,LA,NYJ,4,20,80,,0,,0,"(:24) 4-G.ZUERLEIN 38 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",0,,,2016,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,20,OPP,0,,0,,0
2016111304,11/13/2016,3,0,29,LA,NYJ,3,20,80,,0,,0,(:29) (SHOTGUN) 17-C.KEENUM PASS INCOMPLETE DEEP MIDDLE TO 11-T.AUSTIN.,0,,,2016,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,0,,20,OPP,0,,0,,0
2016111310,11/13/2016,3,0,40,ARI,SF,2,10,13,,0,,0,(:40) (SHOTGUN) 3-C.PALMER PASS SHORT LEFT TO 11-L.FITZGERALD TO ARI 20 FOR 7 YARDS (95-T.CARRADINE).,0,,,2016,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,13,OWN,0,,0,,0
2016111310,11/13/2016,3,0,45,ARI,SF,1,10,13,,0,,0,(:45) 3-C.PALMER PASS INCOMPLETE SHORT MIDDLE TO 84-J.GRESHAM.,0,,,2016,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,13,OWN,0,,0,,0
2016111310,11/13/2016,3,0,52,SF,ARI,4,28,54,,0,,0,"(:52) 5-B.PINION PUNTS 33 YARDS TO ARI 13, CENTER-86-K.NELSON, FAIR CATCH BY 21-P.PETERSON.",0,,,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,46,OPP,0,,0,,0
2016111310,11/13/2016,3,0,58,SF,ARI,3,28,54,,0,,0,"(:58) (NO HUDDLE, SHOTGUN) 7-C.KAEPERNICK PASS INCOMPLETE DEEP LEFT TO 11-Q.PATTON.",0,,,2016,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,0,,46,OPP,0,,0,,0
2016111310,11/13/2016,4,15,0,ARI,SF,3,3,20,,1,,0,(15:00) (SHOTGUN) 3-C.PALMER PASS SHORT LEFT TO 11-L.FITZGERALD PUSHED OB AT ARI 24 FOR 4 YARDS (25-J.WARD).,0,,,2016,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,20,OWN,0,,0,,0
2016111310,11/13/2016,4,14,32,ARI,SF,1,10,24,,0,,0,(14:32) (SHOTGUN) 3-C.PALMER PASS SHORT LEFT TO 31-D.JOHNSON TO ARI 31 FOR 7 YARDS (51-G.HODGES).,0,,,2016,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,24,OWN,0,,0,,0
2016111304,11/13/2016,4,13,2,LA,NYJ,2,10,8,,0,,0,(13:02) 30-T.GURLEY RIGHT END TO LA 9 FOR 1 YARD (96-M.WILKERSON; 92-L.WILLIAMS).,0,,,2016,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,8,OWN,0,,0,,0
2016111304,11/13/2016,4,13,4,LA,NYJ,1,10,8,,0,,0,(13:04) 17-C.KEENUM PASS INCOMPLETE SHORT LEFT TO 18-K.BRITT.,0,,,2016,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,8,OWN,0,,0,,0
2016111310,11/13/2016,4,13,7,ARI,SF,3,1,33,,0,,0,(13:07) 31-D.JOHNSON UP THE MIDDLE TO ARI 33 FOR NO GAIN (41-A.BETHEA).,0,,,2016,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,33,OWN,0,,0,,0
2016111310,11/13/2016,4,13,50,ARI,SF,2,3,31,,0,,0,(13:50) 31-D.JOHNSON UP THE MIDDLE TO ARI 33 FOR 2 YARDS (51-G.HODGES).,0,,,2016,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,31,OWN,0,,0,,0
2016111310,11/13/2016,4,12,15,SF,ARI,1,10,26,,0,,0,(12:15) (SHOTGUN) 28-C.HYDE UP THE MIDDLE TO SF 28 FOR 2 YARDS (22-T.JEFFERSON).,0,,,2016,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,26,OWN,0,,0,,0
2016111312,11/13/2016,4,12,20,SEA,NE,1,10,56,,0,,0,(12:20) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 22-C.PROSISE TO NE 43 FOR 1 YARD (21-M.BUTLER).,0,,,2016,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
2016111310,11/13/2016,4,12,23,ARI,SF,4,1,33,,0,,0,"(12:23) 9-R.QUIGLEY PUNTS 41 YARDS TO SF 26, CENTER-46-A.BREWER, FAIR CATCH BY 17-J.KERLEY.",0,,,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,33,OWN,0,,0,,0
2016111304,11/13/2016,4,12,25,LA,NYJ,3,9,9,,0,,0,(12:25) (SHOTGUN) 17-C.KEENUM PASS SHORT LEFT TO 18-K.BRITT TO LA 17 FOR 8 YARDS (24-D.REVIS). LA-61-T.BARNES WAS INJURED DURING THE PLAY.,0,,,2016,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,9,OWN,0,,0,,0
2016111312,11/13/2016,4,12,55,SEA,NE,1,10,37,,1,,0,(12:55) 3-R.WILSON PASS SHORT LEFT TO 88-J.GRAHAM TO NE 44 FOR 19 YARDS (26-L.RYAN).,0,,,2016,19,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,37,OWN,0,,0,,0
2016111312,11/13/2016,4,11,9,SEA,NE,3,6,60,,1,,0,(11:09) (SHOTGUN) 3-R.WILSON PASS DEEP LEFT TO 22-C.PROSISE TO NE 2 FOR 38 YARDS (32-D.MCCOURTY; 52-E.ROBERTS).,0,,,2016,38,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,0,,40,OPP,0,,0,,0
2016111310,11/13/2016,4,11,44,SF,ARI,2,8,28,,0,,0,(11:44) (SHOTGUN) 7-C.KAEPERNICK PASS SHORT LEFT TO 17-J.KERLEY TO SF 35 FOR 7 YARDS (41-M.COOPER).,0,,,2016,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,28,OWN,0,,0,,0
2016111310,11/13/2016,4,11,44,SF,ARI,3,1,35,,1,,0,"(11:44) (NO HUDDLE, SHOTGUN) 28-C.HYDE UP THE MIDDLE TO SF 37 FOR 2 YARDS (22-T.JEFFERSON).",0,,,2016,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,35,OWN,0,,0,,0
2016111312,11/13/2016,4,11,45,SEA,NE,2,9,57,,0,,0,(11:45) 22-C.PROSISE LEFT END PUSHED OB AT NE 40 FOR 3 YARDS (54-D.HIGHTOWER).,0,,,2016,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,43,OPP,0,,0,,0
2016111304,11/13/2016,4,11,56,LA,NYJ,4,1,17,,0,,0,"(11:56) 6-J.HEKKER PUNTS 78 YARDS TO NYJ 5, CENTER-44-J.MCQUAIDE. 89-J.MARSHALL TO NYJ 15 FOR 10 YARDS (58-C.LITTLETON).",0,,,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,17,OWN,0,,0,,0
2016111304,11/13/2016,4,10,14,LA,NYJ,2,1,57,,1,,0,(10:14) 23-B.CUNNINGHAM UP THE MIDDLE TO NYJ 41 FOR 2 YARDS (96-M.WILKERSON; 48-JO.JENKINS).,0,,,2016,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,43,OPP,0,,0,,0
2016111312,11/13/2016,4,10,26,SEA,NE,1,2,98,,0,,0,(10:26) 79-G.GILLIAM REPORTED IN AS ELIGIBLE.  22-C.PROSISE RIGHT GUARD TO NE 1 FOR 1 YARD (90-M.BROWN; 50-R.NINKOVICH).,0,,,2016,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,2,OPP,0,,0,,0
2016111310,11/13/2016,4,10,40,SF,ARI,2,10,37,,0,,0,(10:40) (SHOTGUN) 32-D.HARRIS LEFT END TO SF 41 FOR 4 YARDS (28-J.BETHEL; 20-D.BUCANNON).,0,,,2016,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,37,OWN,0,,0,,0
2016111310,11/13/2016,4,10,44,SF,ARI,1,10,37,,0,,0,(10:44) (SHOTGUN) 7-C.KAEPERNICK PASS INCOMPLETE SHORT LEFT TO 81-R.STREATER.,0,,,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,37,OWN,0,,0,,0
2016111304,11/13/2016,4,10,52,LA,NYJ,1,10,48,,0,,0,(10:52) (SHOTGUN) 30-T.GURLEY UP THE MIDDLE TO NYJ 43 FOR 9 YARDS (25-C.PRYOR).,0,,,2016,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,48,OWN,0,,0,,0
2016111312,11/13/2016,4,9,3,SEA,NE,3,1,99,,0,,0,"(9:03) PENALTY ON SEA-88-J.GRAHAM, FALSE START, 4 YARDS, ENFORCED AT NE 1 - NO PLAY.",0,,,2016,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,0,1,0,0,,1,OPP,1,SEA,1,FALSE START,4
2016111312,11/13/2016,4,9,3,SEA,NE,3,5,95,,0,,0,(9:03) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT LEFT TO 16-T.LOCKETT.,0,,,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,5,OPP,0,,0,,0
2016111304,11/13/2016,4,9,23,LA,NYJ,2,10,59,,1,,0,(9:23) (SHOTGUN) 30-T.GURLEY UP THE MIDDLE TO NYJ 30 FOR 11 YARDS (51-J.STANFORD; 25-C.PRYOR).,0,,,2016,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,41,OPP,0,,0,,0
2016111310,11/13/2016,4,9,25,SF,ARI,1,10,48,,0,,0,(9:25) (SHOTGUN) 7-C.KAEPERNICK LEFT END PUSHED OB AT ARI 48 FOR 4 YARDS (22-T.JEFFERSON).,0,,,2016,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,48,OWN,0,,0,,0
2016111304,11/13/2016,4,9,31,LA,NYJ,1,10,59,,0,,0,(9:31) (SHOTGUN) 17-C.KEENUM PASS INCOMPLETE DEEP LEFT TO 18-K.BRITT.,0,,,2016,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,0,,41,OPP,0,,0,,0
2016111312,11/13/2016,4,9,47,SEA,NE,2,1,99,,0,,0,"(9:47) 79-G.GILLIAM REPORTED IN AS ELIGIBLE.  22-C.PROSISE RIGHT GUARD TO NE 1 FOR NO GAIN (97-A.BRANCH; 52-E.ROBERTS). SEATTLE CHALLENGED THE RUNNER WAS DOWN BY CONTACT RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #2.)",0,,,2016,0,UNDER CENTER,RUSH,1,0,0,0,,0,1,0,,0,0,0,0,0,0,RIGHT GUARD,1,OPP,0,,0,,0
2016111310,11/13/2016,4,9,59,SF,ARI,3,6,41,,1,,0,(9:59) (SHOTGUN) 7-C.KAEPERNICK PASS SHORT MIDDLE TO 17-J.KERLEY TO SF 48 FOR 7 YARDS (41-M.COOPER).,0,,,2016,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,41,OWN,0,,0,,0
2016111304,11/13/2016,4,8,4,LA,NYJ,2,6,74,,0,,0,"(8:04) (SHOTGUN) 17-C.KEENUM PASS SHORT LEFT TO 10-P.COOPER PUSHED OB AT NYJ 20 FOR 6 YARDS (41-B.SKRINE). PENALTY ON NYJ-24-D.REVIS, ILLEGAL USE OF HANDS, DECLINED.",0,,,2016,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,1,0,0,,26,OPP,0,NYJ,0,ILLEGAL USE OF HANDS,0
2016111310,11/13/2016,4,8,9,ARI,SF,1,10,4,,0,,0,(8:09) 3-C.PALMER PASS SHORT MIDDLE TO 84-J.GRESHAM TO ARI 13 FOR 9 YARDS (50-N.BELLORE).,0,,,2016,9,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,4,OWN,0,,0,,0
2016111310,11/13/2016,4,8,19,SF,ARI,4,5,53,,0,,0,"(8:19) 5-B.PINION PUNTS 43 YARDS TO ARI 4, CENTER-86-K.NELSON, DOWNED BY SF-20-M.CROMARTIE.",0,,,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,47,OPP,0,,0,,0
2016111312,11/13/2016,4,8,24,SEA,NE,2,10,52,,0,,0,(8:24) 22-C.PROSISE LEFT END TO NE 42 FOR 6 YARDS (32-D.MCCOURTY; 54-D.HIGHTOWER).,0,,,2016,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,48,OPP,0,,0,,0
2016111310,11/13/2016,4,8,24,SF,ARI,3,5,53,,0,,0,"(8:24) (NO HUDDLE, SHOTGUN) 7-C.KAEPERNICK PASS INCOMPLETE DEEP LEFT TO 11-Q.PATTON.",0,,,2016,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,0,,47,OPP,0,,0,,0
2016111312,11/13/2016,4,8,29,SEA,NE,1,10,52,,0,,0,(8:29) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT LEFT TO 89-D.BALDWIN.,0,,,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,48,OPP,0,,0,,0
2016111304,11/13/2016,4,8,45,LA,NYJ,1,10,70,,0,,0,(8:45) (SHOTGUN) 30-T.GURLEY UP THE MIDDLE TO NYJ 26 FOR 4 YARDS (99-S.MCLENDON).,0,,,2016,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,30,OPP,0,,0,,0
2016111310,11/13/2016,4,8,55,SF,ARI,2,6,52,,0,,0,"(8:55) (NO HUDDLE, SHOTGUN) 28-C.HYDE UP THE MIDDLE TO ARI 47 FOR 1 YARD (55-CH.JONES).",0,,,2016,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,48,OPP,0,,0,,0
2016111312,11/13/2016,4,8,56,SEA,NE,0,0,35,,1,,0,"4-S.HAUSCHKA KICKS 63 YARDS FROM SEA 35 TO NE 2. 24-CY.JONES TO NE 45 FOR 43 YARDS (4-S.HAUSCHKA). FUMBLES (4-S.HAUSCHKA), RECOVERED BY NE-43-N.EBNER AT SEA 43. 43-N.EBNER TO SEA 43 FOR NO GAIN (20-J.LANE).",0,,,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,0,,35,OWN,0,,0,,0
2016111312,11/13/2016,4,8,59,SEA,NE,4,5,95,,0,,0,"(8:59) 4-S.HAUSCHKA 23 YARD FIELD GOAL IS GOOD, CENTER-48-N.FRESE, HOLDER-9-J.RYAN.",0,,,2016,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,5,OPP,0,,0,,0
2016111304,11/13/2016,4,7,1,LA,NYJ,3,6,84,,0,,0,(7:01) (SHOTGUN) 17-C.KEENUM PASS INCOMPLETE SHORT LEFT TO 23-B.CUNNINGHAM (50-D.LEE).,0,,,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,16,OPP,0,,0,,0
2016111304,11/13/2016,4,7,5,LA,NYJ,2,6,84,,0,,0,(7:05) (SHOTGUN) 17-C.KEENUM PASS INCOMPLETE SHORT LEFT TO 11-T.AUSTIN (41-B.SKRINE).,0,,,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,16,OPP,0,,0,,0
2016111310,11/13/2016,4,7,6,ARI,SF,2,6,8,,0,,0,(7:06) 31-D.JOHNSON UP THE MIDDLE TO ARI 9 FOR 1 YARD (99-D.BUCKNER).,0,,,2016,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,8,OWN,0,,0,,0
2016111312,11/13/2016,4,7,14,SEA,NE,1,10,65,,0,,0,(7:14) 32-C.MICHAEL RIGHT END TO NE 34 FOR 1 YARD (21-M.BUTLER).,0,,,2016,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,35,OPP,0,,0,,0
2016111310,11/13/2016,4,7,33,ARI,SF,2,1,13,,0,,0,"(7:33) 31-D.JOHNSON LEFT END TO ARI 13 FOR NO GAIN (99-D.BUCKNER). PENALTY ON ARI-84-J.GRESHAM, OFFENSIVE HOLDING, 5 YARDS, ENFORCED AT ARI 13 - NO PLAY.",0,,,2016,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,LEFT END,13,OWN,1,ARI,1,OFFENSIVE HOLDING,5
2016111312,11/13/2016,4,7,40,SEA,NE,3,4,58,,1,,0,(7:40) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 22-C.PROSISE PUSHED OB AT NE 35 FOR 7 YARDS (54-D.HIGHTOWER).,0,,,2016,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,42,OPP,0,,0,,0
2016111304,11/13/2016,4,7,45,LA,NYJ,1,10,80,,0,,0,(7:45) (SHOTGUN) 30-T.GURLEY UP THE MIDDLE TO NYJ 16 FOR 4 YARDS (92-L.WILLIAMS).,0,,,2016,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,20,OPP,0,,0,,0
2016111310,11/13/2016,4,6,17,ARI,SF,1,10,14,,1,,0,(6:17) 12-JO.BROWN RIGHT END TO ARI 24 FOR 10 YARDS (35-E.REID).,0,,,2016,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,14,OWN,0,,0,,0
2016111310,11/13/2016,4,6,21,ARI,SF,3,5,9,,0,,0,"(6:21) (SHOTGUN) 3-C.PALMER PASS INCOMPLETE SHORT LEFT TO 12-JO.BROWN. PENALTY ON SF-25-J.WARD, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT ARI 9 - NO PLAY.",0,,,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,1,0,0,,9,OWN,1,SF,1,DEFENSIVE HOLDING,5
2016111312,11/13/2016,4,6,27,SEA,NE,2,9,66,,1,,0,(6:27) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 16-T.LOCKETT RAN OB AT NE 22 FOR 12 YARDS [52-E.ROBERTS].,0,,,2016,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,34,OPP,0,,0,,0
2016111304,11/13/2016,4,6,52,LA,NYJ,4,6,84,,0,,0,"(6:52) 4-G.ZUERLEIN 34 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",0,,,2016,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,16,OPP,0,,0,,0
2016111304,11/13/2016,4,6,52,LA,NYJ,0,0,35,,1,,0,4-G.ZUERLEIN KICKS 63 YARDS FROM LA 35 TO NYJ 2. 26-C.SPILLER TO NYJ 25 FOR 23 YARDS (41-M.CHRISTIAN; 38-C.DAVIS).,0,,,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OWN,0,,0,,0
2016111312,11/13/2016,4,5,20,SEA,NE,2,8,80,,0,,0,(5:20) 22-C.PROSISE LEFT GUARD TO NE 15 FOR 5 YARDS (50-R.NINKOVICH).,0,,,2016,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,20,OPP,0,,0,,0
2016111310,11/13/2016,4,5,30,ARI,SF,1,10,24,,0,,0,(5:30) 31-D.JOHNSON UP THE MIDDLE TO ARI 31 FOR 7 YARDS (41-A.BETHEA; 26-T.BROCK).,0,,,2016,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,24,OWN,0,,0,,0
